Commodity,ID,Date,Value,Volume
Terephthalic Acid,WG,7/15/1999,0,0
Terephthalic Acid,WG,6/15/1999,0,0
Terephthalic Acid,WG,5/15/1999,0,0
Terephthalic Acid,WG,4/15/1999,0,0
Terephthalic Acid,WG,3/15/1999,0,0
Terephthalic Acid,WG,2/15/1999,0,0
Terephthalic Acid,WG,1/15/1999,0,0
Terephthalic Acid,WG,12/15/1998,0,0
Terephthalic Acid,WG,11/15/1998,0,0
Terephthalic Acid,WG,10/15/1998,0,0
Terephthalic Acid,WG,9/15/1998,0,0
Terephthalic Acid,WG,8/15/1998,0,0
Terephthalic Acid,WG,7/15/1998,0,0
Terephthalic Acid,WG,6/15/1998,0,0
Terephthalic Acid,WG,5/15/1998,0,0
Terephthalic Acid,WG,4/15/1998,0,0
Terephthalic Acid,WG,3/15/1998,0,0
Terephthalic Acid,WG,2/15/1998,0,0
Terephthalic Acid,WG,1/15/1998,0,0
Terephthalic Acid,WG,12/15/1997,0,0
Terephthalic Acid,WG,11/15/1997,0,0
Terephthalic Acid,WG,10/15/1997,0,0
Terephthalic Acid,WG,9/15/1997,0,0
Terephthalic Acid,WG,8/15/1997,0,0
Terephthalic Acid,WG,7/15/1997,0,0
Terephthalic Acid,WG,6/15/1997,0,0
Terephthalic Acid,WG,5/15/1997,0,0
Terephthalic Acid,WG,4/15/1997,0,0
Terephthalic Acid,WG,3/15/1997,0,0
Terephthalic Acid,WG,2/15/1997,0,0
Terephthalic Acid,WG,1/15/1997,0,0
Terephthalic Acid,WG,12/15/1996,0,0
Terephthalic Acid,WG,11/15/1996,0,0
Terephthalic Acid,WG,10/15/1996,0,0
Terephthalic Acid,WG,9/15/1996,0,0
Terephthalic Acid,WG,8/15/1996,0,0
Terephthalic Acid,WG,7/15/1996,0,0
Terephthalic Acid,WG,6/15/1996,0,0
Terephthalic Acid,WG,5/15/1996,0,0
Terephthalic Acid,WG,4/15/1996,0,0
Terephthalic Acid,WG,3/15/1996,0,0
Terephthalic Acid,WG,2/15/1996,0,0
Terephthalic Acid,WG,1/15/1996,0,0
Terephthalic Acid,WG,12/15/1995,0,0
Terephthalic Acid,WG,11/15/1995,0,0
Terephthalic Acid,WG,10/15/1995,0,0
Terephthalic Acid,WG,9/15/1995,0,0
Terephthalic Acid,WG,8/15/1995,0,0
Terephthalic Acid,WG,7/15/1995,0,0
Terephthalic Acid,WG,6/15/1995,0,0
Terephthalic Acid,WG,5/15/1995,0,0
Terephthalic Acid,WG,4/15/1995,0,0
Terephthalic Acid,WG,3/15/1995,0,0
Terephthalic Acid,WG,2/15/1995,0,0
Terephthalic Acid,WG,1/15/1995,0,0
Terephthalic Acid,WG,12/15/1994,0,0
Terephthalic Acid,WG,11/15/1994,0,0
Terephthalic Acid,WG,10/15/1994,0,0
Terephthalic Acid,WG,9/15/1994,0,0
Terephthalic Acid,WG,8/15/1994,0,0
Terephthalic Acid,WG,7/15/1994,0,0
Terephthalic Acid,WG,6/15/1994,0,0
Terephthalic Acid,WG,5/15/1994,0,0
Terephthalic Acid,WG,4/15/1994,0,0
Terephthalic Acid,WG,3/15/1994,0,0
Terephthalic Acid,WG,2/15/1994,0,0
Terephthalic Acid,WG,1/15/1994,0,0
Terephthalic Acid,WG,12/15/1993,0,0
Terephthalic Acid,WG,11/15/1993,0,0
Terephthalic Acid,WG,10/15/1993,0,0
Terephthalic Acid,WG,9/15/1993,0,0
Terephthalic Acid,WG,8/15/1993,0,0
Terephthalic Acid,WG,7/15/1993,0,0
Terephthalic Acid,WG,6/15/1993,0,0
Terephthalic Acid,WG,5/15/1993,0,0
Terephthalic Acid,WG,4/15/1993,0,0
Terephthalic Acid,WG,3/15/1993,0,0
Terephthalic Acid,WG,2/15/1993,0,0
Terephthalic Acid,WG,1/15/1993,0,0
Terephthalic Acid,WG,12/15/1992,0,0
Terephthalic Acid,WG,11/15/1992,0,0
Terephthalic Acid,WG,10/15/1992,0,0
Terephthalic Acid,WG,9/15/1992,0,0
Terephthalic Acid,WG,8/15/1992,0,0
Terephthalic Acid,WG,7/15/1992,0,0
Terephthalic Acid,WG,6/15/1992,0,0
Terephthalic Acid,WG,5/15/1992,0,0
Terephthalic Acid,WG,4/15/1992,0,0
Terephthalic Acid,WG,3/15/1992,0,0
Terephthalic Acid,WG,2/15/1992,0,0
Terephthalic Acid,WG,1/15/1992,0,0
Terephthalic Acid,WG,12/15/1991,0,0
Terephthalic Acid,WG,11/15/1991,0,0
Terephthalic Acid,WG,10/15/1991,0,0
Terephthalic Acid,WG,9/15/1991,0,0
Terephthalic Acid,WG,8/15/1991,0,0
Terephthalic Acid,WG,7/15/1991,0,0
Terephthalic Acid,WG,6/15/1991,0,0
Terephthalic Acid,WG,5/15/1991,0,0
Terephthalic Acid,WG,4/15/1991,0,0
Terephthalic Acid,WG,3/15/1991,0,0
Terephthalic Acid,WG,2/15/1991,0,0
Terephthalic Acid,WG,1/15/1991,0,0
Terephthalic Acid,WG,12/15/1990,0,0
Terephthalic Acid,WG,11/15/1990,0,0
Terephthalic Acid,WG,10/15/1990,0,0
Terephthalic Acid,WG,9/15/1990,0,0
Terephthalic Acid,WG,8/15/1990,0,0
Terephthalic Acid,WG,7/15/1990,0,0
Terephthalic Acid,WG,6/15/1990,0,0
Terephthalic Acid,WG,5/15/1990,0,0
Terephthalic Acid,WG,4/15/1990,0,0
Terephthalic Acid,WG,3/15/1990,0,0
Terephthalic Acid,WG,2/15/1990,0,0
Terephthalic Acid,WG,1/15/1990,0,0
Terephthalic Acid,WG,12/15/1989,0,0
Terephthalic Acid,WG,11/15/1989,0,0
Terephthalic Acid,WG,10/15/1989,0,0
Terephthalic Acid,WG,9/15/1989,0,0
Terephthalic Acid,WG,8/15/1989,0,0
Terephthalic Acid,WG,7/15/1989,0,0
Terephthalic Acid,WG,6/15/1989,0,0
Terephthalic Acid,WG,5/15/1989,0,0
Terephthalic Acid,WG,4/15/1989,0,0
Terephthalic Acid,WG,3/15/1989,0,0
Terephthalic Acid,WG,2/15/1989,0,0
Terephthalic Acid,WG,1/15/1989,0,0
Terephthalic Acid,WG,12/15/1988,0,0
Terephthalic Acid,WG,11/15/1988,0,0
Terephthalic Acid,WG,10/15/1988,0,0
Terephthalic Acid,WG,9/15/1988,0,0
Terephthalic Acid,WG,8/15/1988,0,0
Terephthalic Acid,WG,7/15/1988,0,0
Terephthalic Acid,WG,6/15/1988,0,0
Terephthalic Acid,WG,5/15/1988,0,0
Terephthalic Acid,WG,4/15/1988,0,0
Terephthalic Acid,WG,3/15/1988,0,0
Terephthalic Acid,WG,2/15/1988,0,0
Terephthalic Acid,WG,1/15/1988,0,0
Terephthalic Acid,WG,12/15/1987,0,0
Terephthalic Acid,WG,11/15/1987,0,0
Terephthalic Acid,WG,10/15/1987,0,0
Terephthalic Acid,WG,9/15/1987,0,0
Terephthalic Acid,WG,8/15/1987,0,0
Terephthalic Acid,WG,7/15/1987,0,0
Terephthalic Acid,WG,6/15/1987,0,0
Terephthalic Acid,WG,5/15/1987,0,0
Terephthalic Acid,WG,4/15/1987,0,0
Terephthalic Acid,WG,3/15/1987,0,0
Terephthalic Acid,WG,2/15/1987,0,0
Terephthalic Acid,WG,1/15/1987,0,0
Terephthalic Acid,WG,12/15/1986,0,0
Terephthalic Acid,WG,11/15/1986,0,0
Terephthalic Acid,WG,10/15/1986,0,0
Terephthalic Acid,WG,9/15/1986,0,0
Terephthalic Acid,WG,8/15/1986,0,0
Terephthalic Acid,WG,7/15/1986,0,0
Terephthalic Acid,WG,6/15/1986,0,0
Terephthalic Acid,WG,5/15/1986,0,0
Terephthalic Acid,WG,4/15/1986,0,0
Terephthalic Acid,WG,3/15/1986,0,0
Terephthalic Acid,WG,2/15/1986,0,0
Terephthalic Acid,WG,1/15/1986,0,0
Terephthalic Acid,WG,12/15/1985,0,0
Terephthalic Acid,WG,11/15/1985,0,0
Terephthalic Acid,WG,10/15/1985,0,0
Terephthalic Acid,WG,9/15/1985,0,0
Terephthalic Acid,WG,8/15/1985,0,0
Terephthalic Acid,WG,7/15/1985,0,0
Terephthalic Acid,WG,6/15/1985,0,0
Terephthalic Acid,WG,5/15/1985,0,0
Terephthalic Acid,WG,4/15/1985,0,0
Terephthalic Acid,WG,3/15/1985,0,0
Terephthalic Acid,WG,2/15/1985,0,0
Terephthalic Acid,WG,1/15/1985,0,0
Terephthalic Acid,WG,12/15/1984,0,0
Terephthalic Acid,WG,11/15/1984,0,0
Terephthalic Acid,WG,10/15/1984,0,0
Terephthalic Acid,WG,9/15/1984,0,0
Terephthalic Acid,WG,8/15/1984,0,0
Terephthalic Acid,WG,7/15/1984,0,0
Terephthalic Acid,WG,6/15/1984,0,0
Terephthalic Acid,WG,5/15/1984,0,0
Terephthalic Acid,WG,4/15/1984,0,0
Terephthalic Acid,WG,3/15/1984,0,0
Terephthalic Acid,WG,2/15/1984,0,0
Terephthalic Acid,WG,1/15/1984,0,0
Terephthalic Acid,WG,12/15/1983,0,0
Terephthalic Acid,WG,11/15/1983,0,0
Terephthalic Acid,WG,10/15/1983,0,0
Terephthalic Acid,WG,9/15/1983,0,0
Terephthalic Acid,WG,8/15/1983,0,0
Terephthalic Acid,WG,7/15/1983,0,0
Terephthalic Acid,WG,6/15/1983,0,0
Terephthalic Acid,WG,5/15/1983,0,0
Terephthalic Acid,WG,4/15/1983,0,0
Terephthalic Acid,WG,3/15/1983,0,0
Terephthalic Acid,WG,2/15/1983,0,0
Terephthalic Acid,WG,1/15/1983,0,0
Terephthalic Acid,WG,12/15/1982,0,0
Terephthalic Acid,WG,11/15/1982,0,0
Terephthalic Acid,WG,10/15/1982,0,0
Terephthalic Acid,WG,9/15/1982,0,0
Terephthalic Acid,WG,8/15/1982,0,0
Terephthalic Acid,WG,7/15/1982,0,0
Terephthalic Acid,WG,6/15/1982,0,0
Terephthalic Acid,WG,5/15/1982,0,0
Terephthalic Acid,WG,4/15/1982,0,0
Terephthalic Acid,WG,3/15/1982,0,0
Terephthalic Acid,WG,2/15/1982,0,0
Terephthalic Acid,WG,1/15/1982,0,0
Terephthalic Acid,WG,12/15/1981,0,0
Terephthalic Acid,WG,11/15/1981,0,0
Terephthalic Acid,WG,10/15/1981,0,0
Terephthalic Acid,WG,9/15/1981,0,0
Terephthalic Acid,WG,8/15/1981,0,0
Terephthalic Acid,WG,7/15/1981,0,0
Terephthalic Acid,WG,6/15/1981,0,0
Terephthalic Acid,WG,5/15/1981,0,0
Terephthalic Acid,WG,4/15/1981,0,0
Terephthalic Acid,WG,3/15/1981,0,0
Terephthalic Acid,WG,2/15/1981,0,0
Terephthalic Acid,WG,1/15/1981,0,0
Terephthalic Acid,WG,12/15/1980,0,0
Terephthalic Acid,WG,11/15/1980,0,0
Terephthalic Acid,WG,10/15/1980,0,0
Terephthalic Acid,WG,9/15/1980,0,0
Terephthalic Acid,WG,8/15/1980,0,0
Terephthalic Acid,WG,7/15/1980,0,0
Terephthalic Acid,WG,6/15/1980,0,0
Terephthalic Acid,WG,5/15/1980,0,0
Terephthalic Acid,WG,4/15/1980,0,0
Terephthalic Acid,WG,3/15/1980,0,0
Terephthalic Acid,WG,2/15/1980,0,0
Terephthalic Acid,WG,1/15/1980,0,0
Terephthalic Acid,WG,12/15/1979,0,0
Terephthalic Acid,WG,11/15/1979,0,0
Terephthalic Acid,WG,10/15/1979,0,0
Terephthalic Acid,WG,9/15/1979,0,0
Terephthalic Acid,WG,8/15/1979,0,0
Terephthalic Acid,WG,7/15/1979,0,0
Terephthalic Acid,WG,6/15/1979,0,0
Terephthalic Acid,WG,5/15/1979,0,0
Terephthalic Acid,WG,4/15/1979,0,0
Terephthalic Acid,WG,3/15/1979,0,0
Terephthalic Acid,WG,2/15/1979,0,0
Terephthalic Acid,WG,1/15/1979,0,0
Terephthalic Acid,WG,12/15/1978,0,0
Terephthalic Acid,WG,11/15/1978,0,0
Terephthalic Acid,WG,10/15/1978,0,0
Terephthalic Acid,WG,9/15/1978,0,0
Terephthalic Acid,WG,8/15/1978,0,0
Terephthalic Acid,WG,7/15/1978,0,0
Terephthalic Acid,WG,6/15/1978,0,0
Terephthalic Acid,WG,5/15/1978,0,0
Terephthalic Acid,WG,4/15/1978,0,0
Terephthalic Acid,WG,3/15/1978,0,0
Terephthalic Acid,WG,2/15/1978,0,0
Terephthalic Acid,WG,1/15/1978,0,0
Terephthalic Acid,WG,12/15/1977,0,0
Terephthalic Acid,WG,11/15/1977,0,0
Terephthalic Acid,WG,10/15/1977,0,0
Terephthalic Acid,WG,9/15/1977,0,0
Terephthalic Acid,WG,8/15/1977,0,0
Terephthalic Acid,WG,7/15/1977,0,0
Terephthalic Acid,WG,6/15/1977,0,0
Terephthalic Acid,WG,5/15/1977,0,0
Terephthalic Acid,WG,4/15/1977,0,0
Terephthalic Acid,WG,3/15/1977,0,0
Terephthalic Acid,WG,2/15/1977,0,0
Terephthalic Acid,WG,1/15/1977,0,0
Terephthalic Acid,WG,12/15/1976,0,0
Terephthalic Acid,WG,11/15/1976,0,0
Terephthalic Acid,WG,10/15/1976,0,0
Terephthalic Acid,WG,9/15/1976,0,0
Terephthalic Acid,WG,8/15/1976,0,0
Terephthalic Acid,WG,7/15/1976,0,0
Terephthalic Acid,WG,6/15/1976,0,0
Terephthalic Acid,WG,5/15/1976,0,0
Terephthalic Acid,WG,4/15/1976,0,0
Terephthalic Acid,WG,3/15/1976,0,0
Terephthalic Acid,WG,2/15/1976,0,0
Terephthalic Acid,WG,1/15/1976,0,0
Terephthalic Acid,WG,12/15/1975,0,0
Terephthalic Acid,WG,11/15/1975,0,0
Terephthalic Acid,WG,10/15/1975,0,0
Terephthalic Acid,WG,9/15/1975,0,0
Terephthalic Acid,WG,8/15/1975,0,0
Terephthalic Acid,WG,7/15/1975,0,0
Terephthalic Acid,WG,6/15/1975,0,0
Terephthalic Acid,WG,5/15/1975,0,0
Terephthalic Acid,WG,4/15/1975,0,0
Terephthalic Acid,WG,3/15/1975,0,0
Terephthalic Acid,WG,2/15/1975,0,0
Terephthalic Acid,WG,1/15/1975,0,0
Terephthalic Acid,WG,12/15/1974,0,0
Terephthalic Acid,WG,11/15/1974,0,0
Terephthalic Acid,WG,10/15/1974,0,0
Terephthalic Acid,WG,9/15/1974,0,0
Terephthalic Acid,WG,8/15/1974,0,0
Terephthalic Acid,WG,7/15/1974,0,0
Terephthalic Acid,WG,6/15/1974,0,0
Terephthalic Acid,WG,5/15/1974,0,0
Terephthalic Acid,WG,4/15/1974,0,0
Terephthalic Acid,WG,3/15/1974,0,0
Terephthalic Acid,WG,2/15/1974,0,0
Terephthalic Acid,WG,1/15/1974,0,0
Terephthalic Acid,WG,12/15/1973,0,0
Terephthalic Acid,WG,11/15/1973,0,0
Terephthalic Acid,WG,10/15/1973,0,0
Terephthalic Acid,WG,9/15/1973,0,0
Terephthalic Acid,WG,8/15/1973,0,0
Terephthalic Acid,WG,7/15/1973,0,0
Terephthalic Acid,WG,6/15/1973,0,0
Terephthalic Acid,WG,5/15/1973,0,0
Terephthalic Acid,WG,4/15/1973,0,0
Terephthalic Acid,WG,3/15/1973,0,0
Terephthalic Acid,WG,2/15/1973,0,0
Terephthalic Acid,WG,1/15/1973,0,0
Terephthalic Acid,WG,12/15/1972,0,0
Terephthalic Acid,WG,11/15/1972,0,0
Terephthalic Acid,WG,10/15/1972,0,0
Terephthalic Acid,WG,9/15/1972,0,0
Terephthalic Acid,WG,8/15/1972,0,0
Terephthalic Acid,WG,7/15/1972,0,0
Terephthalic Acid,WG,6/15/1972,0,0
Terephthalic Acid,WG,5/15/1972,0,0
Terephthalic Acid,WG,4/15/1972,0,0
Terephthalic Acid,WG,3/15/1972,0,0
Terephthalic Acid,WG,2/15/1972,0,0
Terephthalic Acid,WG,1/15/1972,0,0
Terephthalic Acid,WG,12/15/1971,0,0
Terephthalic Acid,WG,11/15/1971,0,0
Terephthalic Acid,WG,10/15/1971,0,0
Terephthalic Acid,WG,9/15/1971,0,0
Terephthalic Acid,WG,8/15/1971,0,0
Terephthalic Acid,WG,7/15/1971,0,0
Terephthalic Acid,WG,6/15/1971,0,0
Terephthalic Acid,WG,5/15/1971,0,0
Terephthalic Acid,WG,4/15/1971,0,0
Terephthalic Acid,WG,3/15/1971,0,0
Terephthalic Acid,WG,2/15/1971,0,0
Terephthalic Acid,WG,1/15/1971,0,0
Terephthalic Acid,WG,12/15/1970,0,0
Terephthalic Acid,WG,11/15/1970,0,0
Terephthalic Acid,WG,10/15/1970,0,0
Terephthalic Acid,WG,9/15/1970,0,0
Terephthalic Acid,WG,8/15/1970,0,0
Terephthalic Acid,WG,7/15/1970,0,0
Terephthalic Acid,WG,6/15/1970,0,0
Terephthalic Acid,WG,5/15/1970,0,0
Terephthalic Acid,WG,4/15/1970,0,0
Terephthalic Acid,WG,3/15/1970,0,0
Terephthalic Acid,WG,2/15/1970,0,0
Terephthalic Acid,WG,1/15/1970,0,0
Terephthalic Acid,WG,12/15/1969,0,0
Terephthalic Acid,WG,11/15/1969,0,0
Terephthalic Acid,WG,10/15/1969,0,0
Terephthalic Acid,WG,9/15/1969,0,0
Terephthalic Acid,WG,8/15/1969,0,0
Terephthalic Acid,WG,7/15/1969,0,0
Terephthalic Acid,WG,6/15/1969,0,0
Terephthalic Acid,WG,5/15/1969,0,0
Terephthalic Acid,WG,4/15/1969,0,0
Terephthalic Acid,WG,3/15/1969,0,0
Terephthalic Acid,WG,2/15/1969,0,0
Terephthalic Acid,WG,1/15/1969,0,0
Terephthalic Acid,WG,12/15/1968,0,0
Terephthalic Acid,WG,11/15/1968,0,0
Terephthalic Acid,WG,10/15/1968,0,0
Terephthalic Acid,WG,9/15/1968,0,0
Terephthalic Acid,WG,8/15/1968,0,0
Terephthalic Acid,WG,7/15/1968,0,0
Terephthalic Acid,WG,6/15/1968,0,0
Terephthalic Acid,WG,5/15/1968,0,0
Terephthalic Acid,WG,4/15/1968,0,0
Terephthalic Acid,WG,3/15/1968,0,0
Terephthalic Acid,WG,2/15/1968,0,0
Terephthalic Acid,WG,1/15/1968,0,0
Terephthalic Acid,WG,12/15/1967,0,0
Terephthalic Acid,WG,11/15/1967,0,0
Terephthalic Acid,WG,10/15/1967,0,0
Terephthalic Acid,WG,9/15/1967,0,0
Terephthalic Acid,WG,8/15/1967,0,0
Terephthalic Acid,WG,7/15/1967,0,0
Terephthalic Acid,WG,6/15/1967,0,0
Terephthalic Acid,WG,5/15/1967,0,0
Terephthalic Acid,WG,4/15/1967,0,0
Terephthalic Acid,WG,3/15/1967,0,0
Terephthalic Acid,WG,2/15/1967,0,0
Terephthalic Acid,WG,1/15/1967,0,0
Terephthalic Acid,WG,12/15/1966,0,0
Terephthalic Acid,WG,11/15/1966,0,0
Terephthalic Acid,WG,10/15/1966,0,0
Terephthalic Acid,WG,9/15/1966,0,0
Terephthalic Acid,WG,8/15/1966,0,0
Terephthalic Acid,WG,7/15/1966,0,0
Terephthalic Acid,WG,6/15/1966,0,0
Terephthalic Acid,WG,5/15/1966,0,0
Terephthalic Acid,WG,4/15/1966,0,0
Terephthalic Acid,WG,3/15/1966,0,0
Terephthalic Acid,WG,2/15/1966,0,0
Terephthalic Acid,WG,1/15/1966,0,0
Terephthalic Acid,WG,12/15/1965,0,0
Terephthalic Acid,WG,11/15/1965,0,0
Terephthalic Acid,WG,10/15/1965,0,0
Terephthalic Acid,WG,9/15/1965,0,0
Terephthalic Acid,WG,8/15/1965,0,0
Terephthalic Acid,WG,7/15/1965,0,0
Terephthalic Acid,WG,6/15/1965,0,0
Terephthalic Acid,WG,5/15/1965,0,0
Terephthalic Acid,WG,4/15/1965,0,0
Terephthalic Acid,WG,3/15/1965,0,0
Terephthalic Acid,WG,2/15/1965,0,0
Terephthalic Acid,WG,1/15/1965,0,0
Terephthalic Acid,WG,12/15/1964,0,0
Terephthalic Acid,WG,11/15/1964,0,0
Terephthalic Acid,WG,10/15/1964,0,0
Terephthalic Acid,WG,9/15/1964,0,0
Terephthalic Acid,WG,8/15/1964,0,0
Terephthalic Acid,WG,7/15/1964,0,0
Terephthalic Acid,WG,6/15/1964,0,0
Terephthalic Acid,WG,5/15/1964,0,0
Terephthalic Acid,WG,4/15/1964,0,0
Terephthalic Acid,WG,3/15/1964,0,0
Terephthalic Acid,WG,2/15/1964,0,0
Terephthalic Acid,WG,1/15/1964,0,0
Terephthalic Acid,WG,12/15/1963,0,0
Terephthalic Acid,WG,11/15/1963,0,0
Terephthalic Acid,WG,10/15/1963,0,0
Terephthalic Acid,WG,9/15/1963,0,0
Terephthalic Acid,WG,8/15/1963,0,0
Terephthalic Acid,WG,7/15/1963,0,0
Terephthalic Acid,WG,6/15/1963,0,0
Terephthalic Acid,WG,5/15/1963,0,0
Terephthalic Acid,WG,4/15/1963,0,0
Terephthalic Acid,WG,3/15/1963,0,0
Terephthalic Acid,WG,2/15/1963,0,0
Terephthalic Acid,WG,1/15/1963,0,0
Terephthalic Acid,WG,12/15/1962,0,0
Terephthalic Acid,WG,11/15/1962,0,0
Terephthalic Acid,WG,10/15/1962,0,0
Terephthalic Acid,WG,9/15/1962,0,0
Terephthalic Acid,WG,8/15/1962,0,0
Terephthalic Acid,WG,7/15/1962,0,0
Terephthalic Acid,WG,6/15/1962,0,0
Terephthalic Acid,WG,5/15/1962,0,0
Terephthalic Acid,WG,4/15/1962,0,0
Terephthalic Acid,WG,3/15/1962,0,0
Terephthalic Acid,WG,2/15/1962,0,0
Terephthalic Acid,WG,1/15/1962,0,0
Terephthalic Acid,WG,12/15/1961,0,0
Terephthalic Acid,WG,11/15/1961,0,0
Terephthalic Acid,WG,10/15/1961,0,0
Terephthalic Acid,WG,9/15/1961,0,0
Terephthalic Acid,WG,8/15/1961,0,0
Terephthalic Acid,WG,7/15/1961,0,0
Terephthalic Acid,WG,6/15/1961,0,0
Terephthalic Acid,WG,5/15/1961,0,0
Terephthalic Acid,WG,4/15/1961,0,0
Terephthalic Acid,WG,3/15/1961,0,0
Terephthalic Acid,WG,2/15/1961,0,0
Terephthalic Acid,WG,1/15/1961,0,0
Terephthalic Acid,WG,12/15/1960,0,0
Terephthalic Acid,WG,11/15/1960,0,0
Terephthalic Acid,WG,10/15/1960,0,0
Terephthalic Acid,WG,9/15/1960,0,0
Terephthalic Acid,WG,8/15/1960,0,0
Terephthalic Acid,WG,7/15/1960,0,0
Terephthalic Acid,WG,6/15/1960,0,0
Terephthalic Acid,WG,5/15/1960,0,0
Terephthalic Acid,WG,4/15/1960,0,0
Terephthalic Acid,WG,3/15/1960,0,0
Terephthalic Acid,WG,2/15/1960,0,0
Terephthalic Acid,WG,1/15/1960,0,0
Terephthalic Acid,WG,12/15/1959,0,0
Terephthalic Acid,WG,11/15/1959,0,0
Terephthalic Acid,WG,10/15/1959,0,0
Terephthalic Acid,WG,9/15/1959,0,0
Terephthalic Acid,WG,8/15/1959,0,0
Terephthalic Acid,WG,7/15/1959,0,0
Terephthalic Acid,WG,6/15/1959,0,0
Terephthalic Acid,WG,5/15/1959,0,0
Terephthalic Acid,WG,4/15/1959,0,0
Terephthalic Acid,WG,3/15/1959,0,0
Terephthalic Acid,WG,2/15/1959,0,0
Terephthalic Acid,WG,1/15/1959,0,0
Terephthalic Acid,WG,12/15/1958,0,0
Terephthalic Acid,WG,11/15/1958,0,0
Terephthalic Acid,WG,10/15/1958,0,0
Terephthalic Acid,WG,9/15/1958,0,0
Terephthalic Acid,WG,8/15/1958,0,0
Terephthalic Acid,WG,7/15/1958,0,0
Terephthalic Acid,WG,6/15/1958,0,0
Terephthalic Acid,WG,5/15/1958,0,0
Terephthalic Acid,WG,4/15/1958,0,0
Terephthalic Acid,WG,3/15/1958,0,0
Terephthalic Acid,WG,2/15/1958,0,0
Terephthalic Acid,WG,1/15/1958,0,0
Terephthalic Acid,WG,12/15/1957,0,0
Terephthalic Acid,WG,11/15/1957,0,0
Terephthalic Acid,WG,10/15/1957,0,0
Terephthalic Acid,WG,9/15/1957,0,0
Terephthalic Acid,WG,8/15/1957,0,0
Terephthalic Acid,WG,7/15/1957,0,0
Terephthalic Acid,WG,6/15/1957,0,0
Terephthalic Acid,WG,5/15/1957,0,0
Terephthalic Acid,WG,4/15/1957,0,0
Terephthalic Acid,WG,3/15/1957,0,0
Terephthalic Acid,WG,2/15/1957,0,0
Terephthalic Acid,WG,1/15/1957,0,0
Terephthalic Acid,WG,12/15/1956,0,0
Terephthalic Acid,WG,11/15/1956,0,0
Terephthalic Acid,WG,10/15/1956,0,0
Terephthalic Acid,WG,9/15/1956,0,0
Terephthalic Acid,WG,8/15/1956,0,0
Terephthalic Acid,WG,7/15/1956,0,0
Terephthalic Acid,WG,6/15/1956,0,0
Terephthalic Acid,WG,5/15/1956,0,0
Terephthalic Acid,WG,4/15/1956,0,0
Terephthalic Acid,WG,3/15/1956,0,0
Terephthalic Acid,WG,2/15/1956,0,0
Terephthalic Acid,WG,1/15/1956,0,0
Terephthalic Acid,WG,12/15/1955,0,0
Terephthalic Acid,WG,11/15/1955,0,0
Terephthalic Acid,WG,10/15/1955,0,0
Terephthalic Acid,WG,9/15/1955,0,0
Terephthalic Acid,WG,8/15/1955,0,0
Terephthalic Acid,WG,7/15/1955,0,0
Terephthalic Acid,WG,6/15/1955,0,0
Terephthalic Acid,WG,5/15/1955,0,0
Terephthalic Acid,WG,4/15/1955,0,0
Terephthalic Acid,WG,3/15/1955,0,0
Terephthalic Acid,WG,2/15/1955,0,0
Terephthalic Acid,WG,1/15/1955,0,0
Terephthalic Acid,WG,12/15/1954,0,0
Terephthalic Acid,WG,11/15/1954,0,0
Terephthalic Acid,WG,10/15/1954,0,0
Terephthalic Acid,WG,9/15/1954,0,0
Terephthalic Acid,WG,8/15/1954,0,0
Terephthalic Acid,WG,7/15/1954,0,0
Terephthalic Acid,WG,6/15/1954,0,0
Terephthalic Acid,WG,5/15/1954,0,0
Terephthalic Acid,WG,4/15/1954,0,0
Terephthalic Acid,WG,3/15/1954,0,0
Terephthalic Acid,WG,2/15/1954,0,0
Terephthalic Acid,WG,1/15/1954,0,0
Terephthalic Acid,WG,12/15/1953,0,0
Terephthalic Acid,WG,11/15/1953,0,0
Terephthalic Acid,WG,10/15/1953,0,0
Terephthalic Acid,WG,9/15/1953,0,0
Terephthalic Acid,WG,8/15/1953,0,0
Terephthalic Acid,WG,7/15/1953,0,0
Terephthalic Acid,WG,6/15/1953,0,0
Terephthalic Acid,WG,5/15/1953,0,0
Terephthalic Acid,WG,4/15/1953,0,0
Terephthalic Acid,WG,3/15/1953,0,0
Terephthalic Acid,WG,2/15/1953,0,0
Terephthalic Acid,WG,1/15/1953,0,0
Terephthalic Acid,WG,12/15/1952,0,0
Terephthalic Acid,WG,11/15/1952,0,0
Terephthalic Acid,WG,10/15/1952,0,0
Terephthalic Acid,WG,9/15/1952,0,0
Terephthalic Acid,WG,8/15/1952,0,0
Terephthalic Acid,WG,7/15/1952,0,0
Terephthalic Acid,WG,6/15/1952,0,0
Terephthalic Acid,WG,5/15/1952,0,0
Terephthalic Acid,WG,4/15/1952,0,0
Terephthalic Acid,WG,3/15/1952,0,0
Terephthalic Acid,WG,2/15/1952,0,0
Terephthalic Acid,WG,1/15/1952,0,0
Terephthalic Acid,WG,12/15/1951,0,0
Terephthalic Acid,WG,11/15/1951,0,0
Terephthalic Acid,WG,10/15/1951,0,0
Terephthalic Acid,WG,9/15/1951,0,0
Terephthalic Acid,WG,8/15/1951,0,0
Terephthalic Acid,WG,7/15/1951,0,0
Terephthalic Acid,WG,6/15/1951,0,0
Terephthalic Acid,WG,5/15/1951,0,0
Terephthalic Acid,WG,4/15/1951,0,0
Terephthalic Acid,WG,3/15/1951,0,0
Terephthalic Acid,WG,2/15/1951,0,0
